timestamp,open,high,low,close,volume
2025-09-01 09:15:00,23820.0,23820.78,23810.87,23812.62,134530
2025-09-01 09:16:00,23815.53,23817.66,23803.77,23805.01,346759
2025-09-01 09:17:00,23808.64,23836.85,23805.71,23836.77,292555
2025-09-01 09:18:00,23842.23,23845.03,23793.51,23795.5,92126
2025-09-01 09:19:00,23793.78,23795.47,23792.31,23792.91,183167
2025-09-01 09:20:00,23798.28,23820.77,23795.15,23818.7,144652
2025-09-01 09:21:00,23818.02,23820.8,23817.92,23820.59,116906
2025-09-01 09:22:00,23819.46,23833.88,23818.83,23831.91,330873
2025-09-01 09:23:00,23832.53,23834.42,23832.05,23833.48,257667
2025-09-01 09:24:00,23832.37,23833.72,23822.76,23823.61,117437
2025-09-01 09:25:00,23824.37,23824.95,23786.78,23790.28,268222
2025-09-01 09:26:00,23787.77,23794.63,23786.64,23793.42,192341
2025-09-01 09:27:00,23792.97,23794.82,23781.48,23781.95,79672
2025-09-01 09:28:00,23784.4,23784.89,23766.88,23770.12,203954
2025-09-01 09:29:00,23770.01,23770.36,23761.54,23762.78,119274
2025-09-01 09:30:00,23763.05,23789.86,23758.75,23788.82,138482
2025-09-01 09:31:00,23789.73,23827.46,23783.6,23824.74,341279
2025-09-01 09:32:00,23826.97,23828.91,23826.33,23828.06,287278
2025-09-01 09:33:00,23824.9,23825.01,23820.58,23821.21,102909
2025-09-01 09:34:00,23822.32,23822.56,23802.32,23803.74,332427
2025-09-01 09:35:00,23803.23,23813.32,23802.53,23810.8,243778
2025-09-01 09:36:00,23811.12,23838.24,23804.73,23837.47,339864
2025-09-01 09:37:00,23839.49,23840.19,23833.21,23833.86,299064
2025-09-01 09:38:00,23831.58,23836.88,23792.8,23798.48,168583
2025-09-01 09:39:00,23796.55,23809.89,23796.21,23808.54,231157
2025-09-01 09:40:00,23804.85,23825.5,23804.15,23823.31,229872
2025-09-01 09:41:00,23822.26,23827.24,23793.1,23799.75,290381
2025-09-01 09:42:00,23802.28,23802.99,23801.18,23802.46,139490
2025-09-01 09:43:00,23802.23,23809.82,23802.0,23809.26,166588
2025-09-01 09:44:00,23806.71,23808.45,23806.59,23808.25,138334
2025-09-01 09:45:00,23807.33,23809.15,23794.73,23796.55,154765
2025-09-01 09:46:00,23793.72,23812.79,23790.77,23811.77,111601
2025-09-01 09:47:00,23809.63,23811.02,23805.52,23805.84,71694
2025-09-01 09:48:00,23806.58,23809.25,23781.88,23783.8,360806
2025-09-01 09:49:00,23781.57,23785.22,23752.81,23753.39,83780
2025-09-01 09:50:00,23755.51,23775.07,23753.55,23772.22,344156
2025-09-01 09:51:00,23772.09,23781.93,23770.43,23781.48,60984
2025-09-01 09:52:00,23781.64,23783.56,23781.46,23782.87,308754
2025-09-01 09:53:00,23782.34,23783.06,23774.93,23776.4,165089
2025-09-01 09:54:00,23777.87,23781.95,23768.51,23768.6,225651
2025-09-01 09:55:00,23770.09,23772.72,23752.36,23752.69,150310
2025-09-01 09:56:00,23753.32,23754.31,23743.94,23746.35,216994
2025-09-01 09:57:00,23747.43,23748.17,23708.13,23714.94,204499
2025-09-01 09:58:00,23714.54,23716.15,23702.85,23704.1,229518
2025-09-01 09:59:00,23705.13,23705.66,23698.18,23699.57,185850
2025-09-01 10:00:00,23698.93,23711.49,23698.45,23708.7,231701
