timestamp,open,high,low,close,volume
2025-08-27 09:15:00,23760.0,23779.1,23755.32,23777.52,333318
2025-08-27 09:16:00,23775.15,23782.78,23737.91,23742.51,264028
2025-08-27 09:17:00,23742.96,23745.37,23721.91,23723.31,237975
2025-08-27 09:18:00,23722.16,23723.06,23704.26,23707.92,267727
2025-08-27 09:19:00,23706.0,23708.87,23685.9,23686.19,190178
2025-08-27 09:20:00,23683.65,23685.5,23659.64,23660.76,274465
2025-08-27 09:21:00,23661.58,23667.92,23660.73,23667.51,314221
2025-08-27 09:22:00,23666.22,23666.96,23663.75,23664.15,304128
2025-08-27 09:23:00,23665.99,23670.9,23665.74,23670.36,256425
2025-08-27 09:24:00,23672.24,23683.17,23671.2,23681.58,78594
2025-08-27 09:25:00,23684.19,23686.17,23683.75,23685.96,291983
2025-08-27 09:26:00,23684.34,23698.03,23684.06,23696.66,177314
2025-08-27 09:27:00,23697.56,23698.38,23695.48,23695.63,297973
2025-08-27 09:28:00,23696.83,23702.98,23674.21,23676.58,232648
2025-08-27 09:29:00,23675.69,23697.13,23673.77,23693.74,341979
2025-08-27 09:30:00,23692.27,23693.2,23681.84,23684.33,168306
2025-08-27 09:31:00,23687.38,23688.11,23666.61,23669.34,358046
2025-08-27 09:32:00,23669.77,23669.98,23666.39,23666.56,330233
2025-08-27 09:33:00,23667.77,23670.59,23651.4,23651.95,165954
2025-08-27 09:34:00,23650.4,23651.02,23644.73,23645.32,214423
2025-08-27 09:35:00,23643.02,23652.26,23642.35,23650.96,230031
2025-08-27 09:36:00,23649.88,23657.22,23647.0,23656.66,305960
2025-08-27 09:37:00,23656.42,23659.26,23639.41,23642.3,280530
2025-08-27 09:38:00,23640.28,23640.91,23633.88,23634.54,332644
2025-08-27 09:39:00,23634.52,23655.3,23629.97,23651.93,178357
2025-08-27 09:40:00,23648.73,23664.39,23647.7,23660.01,221533
2025-08-27 09:41:00,23657.89,23699.98,23649.5,23693.56,197876
2025-08-27 09:42:00,23694.83,23714.57,23690.95,23712.7,351056
2025-08-27 09:43:00,23713.84,23732.34,23711.39,23731.27,157593
2025-08-27 09:44:00,23730.53,23733.06,23708.38,23708.95,247879
2025-08-27 09:45:00,23707.02,23724.54,23706.84,23721.38,98453
2025-08-27 09:46:00,23719.43,23721.24,23719.36,23720.61,332087
2025-08-27 09:47:00,23719.9,23720.85,23710.44,23711.81,182949
2025-08-27 09:48:00,23713.03,23714.65,23712.59,23714.61,168989
2025-08-27 09:49:00,23716.37,23731.28,23714.73,23729.97,246533
2025-08-27 09:50:00,23729.03,23739.06,23727.65,23738.16,219621
2025-08-27 09:51:00,23735.97,23737.8,23723.98,23724.06,331352
2025-08-27 09:52:00,23724.57,23737.19,23722.17,23736.15,230051
2025-08-27 09:53:00,23734.58,23736.68,23725.07,23725.94,225438
2025-08-27 09:54:00,23724.96,23729.82,23724.92,23729.53,93593
