timestamp,open,high,low,close,volume
2025-08-22 09:15:00,24200.0,24208.65,24198.25,24207.14,88560
2025-08-22 09:16:00,24205.65,24206.11,24204.48,24205.05,307665
2025-08-22 09:17:00,24206.74,24215.94,24206.39,24214.39,269462
2025-08-22 09:18:00,24214.74,24239.64,24212.28,24236.46,200441
2025-08-22 09:19:00,24240.71,24241.93,24232.9,24232.97,198564
2025-08-22 09:20:00,24231.41,24231.88,24229.32,24229.49,334751
2025-08-22 09:21:00,24227.86,24262.08,24226.68,24252.39,87502
2025-08-22 09:22:00,24251.23,24264.4,24250.46,24263.49,283157
2025-08-22 09:23:00,24259.37,24259.46,24255.77,24256.57,124470
2025-08-22 09:24:00,24255.55,24265.54,24254.95,24264.4,90136
2025-08-22 09:25:00,24262.92,24263.49,24257.37,24257.57,228473
2025-08-22 09:26:00,24257.86,24258.48,24249.67,24250.7,372199
2025-08-22 09:27:00,24251.37,24254.21,24250.77,24254.15,295440
2025-08-22 09:28:00,24257.79,24269.91,24220.4,24226.22,303564
2025-08-22 09:29:00,24228.06,24228.45,24198.64,24201.06,289592
2025-08-22 09:30:00,24199.94,24201.17,24192.05,24192.8,311540
2025-08-22 09:31:00,24191.07,24192.44,24177.43,24178.02,224232
2025-08-22 09:32:00,24178.97,24182.52,24178.24,24182.5,100996
2025-08-22 09:33:00,24179.94,24182.79,24168.99,24169.24,328719
2025-08-22 09:34:00,24172.78,24175.04,24148.21,24148.67,204123
2025-08-22 09:35:00,24150.95,24174.99,24150.45,24169.85,220112
2025-08-22 09:36:00,24168.94,24169.3,24166.49,24166.49,178655
2025-08-22 09:37:00,24163.18,24167.75,24162.49,24167.39,118415
2025-08-22 09:38:00,24170.01,24172.23,24141.6,24146.65,356564
2025-08-22 09:39:00,24146.42,24147.55,24136.82,24138.67,310101
2025-08-22 09:40:00,24141.06,24141.37,24139.78,24140.2,266036
2025-08-22 09:41:00,24137.12,24140.34,24121.41,24123.44,188772
2025-08-22 09:42:00,24122.29,24129.52,24120.18,24128.81,323283
2025-08-22 09:43:00,24128.82,24129.14,24119.18,24120.02,234537
2025-08-22 09:44:00,24120.11,24120.16,24114.85,24115.72,201892
2025-08-22 09:45:00,24114.85,24115.59,24104.98,24106.93,204147
2025-08-22 09:46:00,24108.13,24134.36,24104.26,24133.68,132716
2025-08-22 09:47:00,24131.62,24134.07,24131.27,24133.4,89483
2025-08-22 09:48:00,24133.13,24133.99,24112.89,24118.0,237467
2025-08-22 09:49:00,24118.23,24130.9,24116.52,24129.83,344124
2025-08-22 09:50:00,24130.83,24132.4,24111.16,24112.07,80421
2025-08-22 09:51:00,24113.44,24115.56,24112.19,24115.02,334653
2025-08-22 09:52:00,24112.85,24116.13,24077.55,24086.57,324841
2025-08-22 09:53:00,24083.62,24084.74,24063.89,24067.29,148563
