timestamp,strike,side,open,high,low,close,volume,oi,iv
2025-08-26 09:00:00,23500,CE,850.55,855.57,845.2,850.89,0,21922,0.1949
2025-08-26 09:00:00,23500,PE,130.52,134.03,128.48,130.57,0,21229,0.2013
2025-08-26 09:00:00,23550,CE,799.9,820.04,800.62,803.91,0,19398,0.194
2025-08-26 09:00:00,23550,PE,141.91,141.12,139.24,139.87,0,22015,0.1936
2025-08-26 09:00:00,23600,CE,750.22,770.19,760.07,760.13,0,22749,0.1962
2025-08-26 09:00:00,23600,PE,136.21,136.84,133.18,135.51,0,23866,0.2008
2025-08-26 09:00:00,23650,CE,695.65,702.08,684.74,700.19,0,23171,0.1955
2025-08-26 09:00:00,23650,PE,133.44,135.27,133.24,133.61,0,23107,0.1985
2025-08-26 09:00:00,23700,CE,650.05,673.46,644.64,651.18,0,24996,0.1937
2025-08-26 09:00:00,23700,PE,138.71,139.72,138.05,139.65,0,23061,0.197
2025-08-26 09:00:00,23750,CE,600.12,608.43,603.76,603.85,0,26826,0.1969
2025-08-26 09:00:00,23750,PE,128.28,130.79,127.05,128.21,0,25832,0.1985
2025-08-26 09:00:00,23800,CE,549.51,555.14,537.64,551.22,0,26141,0.1978
2025-08-26 09:00:00,23800,PE,135.08,137.01,131.94,135.2,0,28650,0.1958
2025-08-26 09:00:00,23850,CE,500.96,500.76,497.36,499.12,0,28188,0.1889
2025-08-26 09:00:00,23850,PE,127.28,127.7,125.32,126.66,0,30569,0.1957
2025-08-26 09:00:00,23900,CE,456.7,460.88,450.54,455.35,0,30199,0.1979
2025-08-26 09:00:00,23900,PE,125.71,127.2,124.48,125.31,0,31062,0.1952
2025-08-26 09:00:00,23950,CE,400.36,410.21,400.14,405.68,0,33120,0.1984
2025-08-26 09:00:00,23950,PE,146.48,148.01,144.11,145.01,0,34302,0.1972
2025-08-26 09:00:00,24000,CE,346.5,351.25,345.39,348.64,0,34738,0.1948
2025-08-26 09:00:00,24000,PE,133.81,135.12,134.45,134.84,0,34981,0.1962
2025-08-26 09:00:00,24050,CE,296.05,300.08,294.77,295.39,0,37831,0.1928
2025-08-26 09:00:00,24050,PE,132.99,135.13,132.89,133.82,0,37984,0.1986
2025-08-26 09:00:00,24100,CE,258.52,259.55,252.53,256.71,0,42512,0.1982
2025-08-26 09:00:00,24100,PE,131.55,133.44,130.55,132.33,0,43046,0.1947
2025-08-26 09:00:00,24150,CE,200.84,204.27,198.74,199.88,0,48543,0.1978
2025-08-26 09:00:00,24150,PE,134.82,138.61,134.0,134.7,0,46776,0.1972
2025-08-26 09:00:00,24200,CE,153.37,155.65,150.9,153.29,0,52119,0.194
2025-08-26 09:00:00,24200,PE,136.68,137.9,136.9,137.1,0,51124,0.1966
2025-08-26 09:00:00,24250,CE,129.34,129.06,128.63,129.01,0,49700,0.195
2025-08-26 09:00:00,24250,PE,156.95,157.47,156.26,157.28,0,52350,0.194
2025-08-26 09:00:00,24300,CE,134.08,133.68,131.58,133.52,0,46671,0.196
2025-08-26 09:00:00,24300,PE,210.26,214.78,211.26,214.3,0,46268,0.1952
2025-08-26 09:00:00,24350,CE,129.62,131.66,129.29,129.71,0,41696,0.1979
2025-08-26 09:00:00,24350,PE,258.76,266.33,260.69,261.74,0,42001,0.1962
2025-08-26 09:00:00,24400,CE,138.69,137.91,137.16,137.55,0,39789,0.1982
2025-08-26 09:00:00,24400,PE,308.33,310.78,309.77,309.79,0,37164,0.1921
2025-08-26 09:00:00,24450,CE,140.08,139.88,138.31,139.58,0,35433,0.1976
2025-08-26 09:00:00,24450,PE,367.27,365.9,362.56,364.27,0,34402,0.1958
2025-08-26 09:00:00,24500,CE,137.29,138.66,136.27,136.45,0,31313,0.198
2025-08-26 09:00:00,24500,PE,417.24,418.62,414.54,415.61,0,33664,0.1945
2025-08-26 09:00:00,24550,CE,141.62,143.49,139.54,143.02,0,31510,0.1962
2025-08-26 09:00:00,24550,PE,458.74,456.61,452.18,455.67,0,32098,0.1963
2025-08-26 09:00:00,24600,CE,127.28,126.3,124.66,124.92,0,26850,0.1977
2025-08-26 09:00:00,24600,PE,520.01,520.9,513.84,516.94,0,27473,0.1952
2025-08-26 09:00:00,24650,CE,126.37,126.42,125.55,126.12,0,27364,0.1932
2025-08-26 09:00:00,24650,PE,566.43,577.73,561.82,562.63,0,28315,0.1966
2025-08-26 09:00:00,24700,CE,125.87,125.53,123.57,124.52,0,27317,0.1971
2025-08-26 09:00:00,24700,PE,605.18,610.64,600.24,604.59,0,26709,0.1962
2025-08-26 09:00:00,24750,CE,131.29,134.27,129.64,130.94,0,25826,0.1961
2025-08-26 09:00:00,24750,PE,648.46,672.38,654.1,661.6,0,25466,0.1955
2025-08-26 09:00:00,24800,CE,137.81,139.11,137.61,138.05,0,22255,0.1992
2025-08-26 09:00:00,24800,PE,717.7,726.12,705.64,713.56,0,23319,0.1973
2025-08-26 09:00:00,24850,CE,129.69,129.56,129.17,129.19,0,22435,0.1978
2025-08-26 09:00:00,24850,PE,758.58,765.19,762.26,763.15,0,21301,0.1964
2025-08-26 09:00:00,24900,CE,132.01,132.57,130.37,131.38,0,22438,0.1947
2025-08-26 09:00:00,24900,PE,810.34,811.6,796.66,806.86,0,21980,0.192
2025-08-26 09:05:00,23500,CE,858.41,863.22,858.43,859.96,0,20228,0.196
2025-08-26 09:05:00,23500,PE,137.04,139.38,136.81,137.25,0,20080,0.198
2025-08-26 09:05:00,23550,CE,819.24,816.71,802.3,810.21,0,22258,0.1959
2025-08-26 09:05:00,23550,PE,129.63,132.81,130.94,131.16,0,19975,0.1986
2025-08-26 09:05:00,23600,CE,749.87,759.39,751.98,752.83,0,20980,0.1993
2025-08-26 09:05:00,23600,PE,136.3,135.95,135.24,135.44,0,21715,0.1977
2025-08-26 09:05:00,23650,CE,715.31,714.62,713.07,713.11,0,21736,0.1953
2025-08-26 09:05:00,23650,PE,129.65,129.67,128.93,128.94,0,23056,0.1966
2025-08-26 09:05:00,23700,CE,649.01,653.15,646.08,650.63,0,24195,0.1971
2025-08-26 09:05:00,23700,PE,132.75,132.53,130.7,132.39,0,24487,0.1992
2025-08-26 09:05:00,23750,CE,621.25,632.57,608.44,612.21,0,25691,0.1998
2025-08-26 09:05:00,23750,PE,135.11,137.41,133.8,135.55,0,27435,0.1956
2025-08-26 09:05:00,23800,CE,564.5,568.41,555.0,560.06,0,26488,0.1984
2025-08-26 09:05:00,23800,PE,140.11,140.87,137.96,138.7,0,27034,0.1971
2025-08-26 09:05:00,23850,CE,519.84,520.53,514.42,520.02,0,30083,0.2009
2025-08-26 09:05:00,23850,PE,131.37,133.04,132.09,132.37,0,28270,0.1946
2025-08-26 09:05:00,23900,CE,467.28,468.81,466.02,467.22,0,31734,0.1979
2025-08-26 09:05:00,23900,PE,136.58,135.86,133.94,135.3,0,32957,0.1984
2025-08-26 09:05:00,23950,CE,404.28,408.07,398.07,405.09,0,32874,0.2005
2025-08-26 09:05:00,23950,PE,132.67,134.65,131.77,134.34,0,32340,0.1956
2025-08-26 09:05:00,24000,CE,351.83,362.13,351.58,351.64,0,34754,0.1952
2025-08-26 09:05:00,24000,PE,131.73,130.68,128.23,129.61,0,34038,0.1959
2025-08-26 09:05:00,24050,CE,304.5,303.97,300.34,302.71,0,38198,0.1979
2025-08-26 09:05:00,24050,PE,133.79,136.82,135.13,136.01,0,40461,0.1971
2025-08-26 09:05:00,24100,CE,253.74,263.32,256.92,258.48,0,41719,0.1968
2025-08-26 09:05:00,24100,PE,124.92,129.64,124.35,125.42,0,44518,0.1954
2025-08-26 09:05:00,24150,CE,199.82,201.11,197.74,200.79,0,48900,0.1958
2025-08-26 09:05:00,24150,PE,145.5,145.84,143.38,145.06,0,47817,0.1996
2025-08-26 09:05:00,24200,CE,144.04,142.57,141.9,142.08,0,54403,0.1998
2025-08-26 09:05:00,24200,PE,133.78,134.76,132.48,133.51,0,52110,0.193
2025-08-26 09:05:00,24250,CE,141.07,143.27,140.43,140.85,0,53130,0.1972
2025-08-26 09:05:00,24250,PE,163.66,162.66,161.28,162.54,0,51480,0.194
2025-08-26 09:05:00,24300,CE,134.25,136.81,134.77,135.85,0,44463,0.1972
2025-08-26 09:05:00,24300,PE,206.37,212.25,206.51,206.72,0,47468,0.1977
2025-08-26 09:05:00,24350,CE,136.97,139.97,135.65,136.87,0,43721,0.1983
2025-08-26 09:05:00,24350,PE,269.63,273.73,269.57,269.77,0,43461,0.1954
2025-08-26 09:05:00,24400,CE,150.15,150.21,145.84,147.0,0,38074,0.1957
2025-08-26 09:05:00,24400,PE,315.11,318.45,313.9,316.91,0,36817,0.1988
2025-08-26 09:05:00,24450,CE,125.91,129.9,126.05,127.35,0,35779,0.1965
2025-08-26 09:05:00,24450,PE,370.96,368.79,365.49,368.44,0,36909,0.1963
2025-08-26 09:05:00,24500,CE,138.22,138.57,137.18,137.93,0,34256,0.1943
2025-08-26 09:05:00,24500,PE,409.07,415.97,409.85,412.76,0,33363,0.1989
2025-08-26 09:05:00,24550,CE,138.29,139.37,137.68,138.27,0,31836,0.1969
2025-08-26 09:05:00,24550,PE,459.16,467.19,458.93,461.23,0,28820,0.1986
2025-08-26 09:05:00,24600,CE,134.06,137.65,135.7,135.89,0,29258,0.1945
2025-08-26 09:05:00,24600,PE,523.22,537.45,514.43,522.3,0,27198,0.2006
2025-08-26 09:05:00,24650,CE,131.41,130.94,129.85,130.71,0,28063,0.1973
2025-08-26 09:05:00,24650,PE,568.94,585.23,568.56,573.2,0,25248,0.1942
2025-08-26 09:05:00,24700,CE,131.22,131.57,129.93,130.36,0,25936,0.1985
2025-08-26 09:05:00,24700,PE,623.68,622.83,616.02,620.18,0,27351,0.1953
2025-08-26 09:05:00,24750,CE,139.16,139.96,138.6,138.92,0,22654,0.197
2025-08-26 09:05:00,24750,PE,655.7,670.03,659.03,659.08,0,23913,0.195
2025-08-26 09:05:00,24800,CE,129.75,131.96,128.92,129.57,0,21156,0.1948
2025-08-26 09:05:00,24800,PE,704.14,713.49,703.18,704.98,0,23855,0.1948
2025-08-26 09:05:00,24850,CE,125.68,127.8,125.28,127.6,0,23595,0.1942
2025-08-26 09:05:00,24850,PE,762.07,774.94,763.31,765.87,0,19900,0.1969
2025-08-26 09:05:00,24900,CE,129.01,130.88,129.05,130.31,0,21079,0.1934
2025-08-26 09:05:00,24900,PE,827.27,816.07,810.45,810.81,0,22068,0.2012
2025-08-26 09:10:00,23500,CE,855.43,872.96,857.8,858.98,0,18262,0.1987
2025-08-26 09:10:00,23500,PE,131.5,133.19,131.83,132.97,0,20089,0.1983
2025-08-26 09:10:00,23550,CE,793.72,806.63,799.76,803.45,0,19603,0.1972
2025-08-26 09:10:00,23550,PE,129.97,132.91,129.28,130.65,0,22782,0.1954
2025-08-26 09:10:00,23600,CE,748.87,762.22,748.89,754.35,0,22143,0.2011
2025-08-26 09:10:00,23600,PE,133.46,136.01,131.05,133.01,0,22189,0.1913
2025-08-26 09:10:00,23650,CE,701.78,718.32,705.36,706.46,0,25214,0.1992
2025-08-26 09:10:00,23650,PE,136.48,135.98,135.14,135.6,0,24381,0.1953
2025-08-26 09:10:00,23700,CE,664.24,663.79,647.66,654.42,0,23721,0.1995
2025-08-26 09:10:00,23700,PE,131.68,132.81,129.3,129.58,0,24983,0.1946
2025-08-26 09:10:00,23750,CE,604.88,616.2,594.68,606.09,0,25032,0.1967
2025-08-26 09:10:00,23750,PE,138.37,140.62,137.57,137.99,0,25927,0.1974
2025-08-26 09:10:00,23800,CE,553.48,550.91,540.45,549.47,0,28639,0.1968
2025-08-26 09:10:00,23800,PE,131.82,132.05,131.0,131.23,0,29182,0.1978
2025-08-26 09:10:00,23850,CE,504.83,511.26,502.55,503.95,0,30937,0.1966
2025-08-26 09:10:00,23850,PE,143.58,143.11,141.19,141.51,0,29113,0.1973
2025-08-26 09:10:00,23900,CE,451.3,460.94,444.36,451.37,0,32688,0.1944
2025-08-26 09:10:00,23900,PE,133.14,131.69,131.59,131.6,0,32677,0.1951
2025-08-26 09:10:00,23950,CE,406.65,405.83,405.26,405.81,0,33558,0.1955
2025-08-26 09:10:00,23950,PE,137.84,139.78,137.98,138.71,0,31517,0.1957
2025-08-26 09:10:00,24000,CE,355.75,359.22,354.65,357.52,0,34470,0.2
2025-08-26 09:10:00,24000,PE,118.29,119.67,116.4,117.13,0,36623,0.1964
2025-08-26 09:10:00,24050,CE,309.05,312.68,308.81,309.79,0,40383,0.1965
2025-08-26 09:10:00,24050,PE,137.74,139.54,138.06,138.22,0,40708,0.1977
2025-08-26 09:10:00,24100,CE,253.47,259.03,253.55,255.9,0,41673,0.1969
2025-08-26 09:10:00,24100,PE,134.31,132.93,130.15,132.6,0,44298,0.1963
2025-08-26 09:10:00,24150,CE,202.0,203.42,200.98,201.63,0,48395,0.1979
2025-08-26 09:10:00,24150,PE,131.07,133.5,128.49,130.39,0,47029,0.1967
2025-08-26 09:10:00,24200,CE,159.71,160.7,156.59,159.45,0,51976,0.1969
2025-08-26 09:10:00,24200,PE,128.07,128.62,127.77,128.31,0,52368,0.1964
2025-08-26 09:10:00,24250,CE,135.18,137.67,135.11,135.15,0,52006,0.1974
2025-08-26 09:10:00,24250,PE,174.36,174.04,173.15,173.96,0,52547,0.1974
2025-08-26 09:10:00,24300,CE,125.81,127.98,124.93,126.77,0,44826,0.196
2025-08-26 09:10:00,24300,PE,219.15,219.71,215.39,218.3,0,45480,0.1956
2025-08-26 09:10:00,24350,CE,123.75,125.48,124.23,124.96,0,40400,0.1961
2025-08-26 09:10:00,24350,PE,264.28,265.81,265.01,265.38,0,43668,0.1974
2025-08-26 09:10:00,24400,CE,117.11,118.31,116.35,116.6,0,38035,0.1938
2025-08-26 09:10:00,24400,PE,319.15,326.03,315.34,316.37,0,37409,0.1973
2025-08-26 09:10:00,24450,CE,134.71,138.7,134.49,135.05,0,34251,0.1949
2025-08-26 09:10:00,24450,PE,355.95,358.18,352.37,354.17,0,33735,0.1964
2025-08-26 09:10:00,24500,CE,128.95,131.03,128.96,130.63,0,32779,0.1972
2025-08-26 09:10:00,24500,PE,408.45,412.96,407.45,411.34,0,33981,0.1958
2025-08-26 09:10:00,24550,CE,133.17,133.5,131.78,132.24,0,29983,0.1975
2025-08-26 09:10:00,24550,PE,464.47,471.77,465.56,469.69,0,30309,0.1943
2025-08-26 09:10:00,24600,CE,133.43,134.6,132.27,133.78,0,29310,0.196
2025-08-26 09:10:00,24600,PE,503.28,503.3,498.2,501.31,0,28188,0.1934
2025-08-26 09:10:00,24650,CE,138.93,140.78,135.29,137.53,0,28022,0.1962
2025-08-26 09:10:00,24650,PE,562.27,575.81,555.12,561.3,0,26349,0.1977
2025-08-26 09:10:00,24700,CE,134.53,137.8,136.06,136.13,0,25341,0.1941
2025-08-26 09:10:00,24700,PE,611.72,625.16,615.1,615.35,0,27478,0.1953
2025-08-26 09:10:00,24750,CE,138.86,140.99,140.01,140.93,0,25551,0.1918
2025-08-26 09:10:00,24750,PE,666.27,682.0,665.76,671.21,0,24493,0.1952
2025-08-26 09:10:00,24800,CE,138.9,140.87,137.45,138.55,0,22560,0.1962
2025-08-26 09:10:00,24800,PE,705.07,719.55,712.76,713.77,0,24960,0.1967
2025-08-26 09:10:00,24850,CE,142.29,143.97,143.51,143.66,0,21744,0.1959
2025-08-26 09:10:00,24850,PE,754.74,758.45,753.95,757.5,0,21268,0.2014
2025-08-26 09:10:00,24900,CE,129.72,133.8,131.17,132.45,0,21280,0.1943
2025-08-26 09:10:00,24900,PE,817.51,828.43,807.12,813.49,0,20551,0.1938
2025-08-26 09:15:00,23500,CE,835.04,844.85,833.3,840.74,444,26357,0.1757
2025-08-26 09:15:00,23500,PE,118.5,120.93,118.99,119.13,32,27669,0.1749
2025-08-26 09:15:00,23550,CE,795.26,801.04,781.71,798.76,498,26821,0.1768
2025-08-26 09:15:00,23550,PE,118.84,119.69,118.7,118.86,426,26452,0.1748
2025-08-26 09:15:00,23600,CE,742.76,764.33,737.94,742.49,313,30668,0.1776
2025-08-26 09:15:00,23600,PE,115.94,114.39,113.77,114.23,96,32426,0.1744
2025-08-26 09:15:00,23650,CE,692.71,704.9,694.78,695.78,110,32235,0.1777
2025-08-26 09:15:00,23650,PE,124.16,124.56,122.24,123.47,332,32721,0.1738
2025-08-26 09:15:00,23700,CE,644.69,649.6,645.93,646.09,29,34137,0.1764
2025-08-26 09:15:00,23700,PE,115.2,115.76,113.86,115.06,411,34624,0.1759
2025-08-26 09:15:00,23750,CE,595.74,613.11,599.27,601.27,488,38191,0.1789
2025-08-26 09:15:00,23750,PE,126.6,126.83,124.83,126.38,128,38360,0.178
2025-08-26 09:15:00,23800,CE,543.99,552.74,545.5,547.35,638,40906,0.1751
2025-08-26 09:15:00,23800,PE,114.55,116.26,115.91,116.13,608,37152,0.174
2025-08-26 09:15:00,23850,CE,485.94,494.5,487.04,488.57,504,41285,0.1786
2025-08-26 09:15:00,23850,PE,119.12,119.78,118.31,119.6,755,43524,0.1752
2025-08-26 09:15:00,23900,CE,435.46,445.3,434.52,436.83,145,47240,0.1748
2025-08-26 09:15:00,23900,PE,129.48,128.85,126.97,127.41,583,44846,0.1811
2025-08-26 09:15:00,23950,CE,397.16,398.43,393.06,396.3,412,48080,0.1765
2025-08-26 09:15:00,23950,PE,125.07,124.89,122.35,124.79,702,49710,0.1762
2025-08-26 09:15:00,24000,CE,337.27,340.47,337.9,338.91,557,55216,0.1715
2025-08-26 09:15:00,24000,PE,111.18,115.19,110.52,111.94,244,51821,0.1723
2025-08-26 09:15:00,24050,CE,295.37,297.37,294.99,295.76,670,55179,0.1753
2025-08-26 09:15:00,24050,PE,116.09,118.67,114.7,115.54,561,59194,0.1798
2025-08-26 09:15:00,24100,CE,238.97,239.6,236.89,239.23,847,64398,0.1741
2025-08-26 09:15:00,24100,PE,111.16,111.02,108.46,109.26,218,61006,0.176
2025-08-26 09:15:00,24150,CE,192.01,195.7,192.16,193.12,641,69405,0.1738
2025-08-26 09:15:00,24150,PE,116.0,116.86,114.86,115.83,37,70783,0.1761
2025-08-26 09:15:00,24200,CE,145.96,150.63,145.97,148.9,1257,81103,0.1776
2025-08-26 09:15:00,24200,PE,116.43,117.19,115.73,116.83,195,81398,0.1767
2025-08-26 09:15:00,24250,CE,118.52,118.59,116.86,117.38,642,77098,0.1748
2025-08-26 09:15:00,24250,PE,148.15,147.72,144.72,146.26,790,77464,0.1736
2025-08-26 09:15:00,24300,CE,121.95,122.45,120.48,121.98,957,71497,0.175
2025-08-26 09:15:00,24300,PE,201.28,203.06,200.29,201.96,1030,67729,0.1784
2025-08-26 09:15:00,24350,CE,112.14,113.56,113.36,113.46,444,62778,0.1748
