timestamp,strike,side,open,high,low,close,volume,oi,iv
2025-09-01 09:00:00,23500,CE,695.58,679.12,673.06,676.82,0,30800,0.1634
2025-09-01 09:00:00,23500,PE,378.69,386.24,380.02,381.53,0,31798,0.1628
2025-09-01 09:00:00,23550,CE,624.21,629.08,622.83,625.28,0,33386,0.1638
2025-09-01 09:00:00,23550,PE,399.54,405.64,397.27,399.86,0,31695,0.1648
2025-09-01 09:00:00,23600,CE,598.94,608.61,596.32,598.4,0,35565,0.1666
2025-09-01 09:00:00,23600,PE,394.34,397.65,388.68,393.57,0,37678,0.1647
2025-09-01 09:00:00,23650,CE,570.56,573.0,567.99,568.47,0,37602,0.1616
2025-09-01 09:00:00,23650,PE,361.15,362.14,358.21,358.48,0,37949,0.1621
2025-09-01 09:00:00,23700,CE,514.06,522.14,512.33,517.47,0,41142,0.1623
2025-09-01 09:00:00,23700,PE,408.85,416.84,414.0,414.26,0,43567,0.1658
2025-09-01 09:00:00,23750,CE,466.53,475.4,468.81,468.89,0,48329,0.1645
2025-09-01 09:00:00,23750,PE,391.02,391.99,389.97,390.07,0,48295,0.1656
2025-09-01 09:00:00,23800,CE,410.47,409.02,406.14,406.37,0,50761,0.1667
2025-09-01 09:00:00,23800,PE,365.02,367.46,362.53,365.89,0,54358,0.1666
2025-09-01 09:00:00,23850,CE,361.07,359.99,355.99,358.77,0,52872,0.1638
2025-09-01 09:00:00,23850,PE,400.25,408.95,401.17,401.99,0,52600,0.1618
2025-09-01 09:00:00,23900,CE,438.9,438.07,433.35,434.65,0,47592,0.168
2025-09-01 09:00:00,23900,PE,465.03,467.87,461.9,465.53,0,47412,0.1632
2025-09-01 09:00:00,23950,CE,390.64,397.35,388.62,392.36,0,40066,0.1682
2025-09-01 09:00:00,23950,PE,516.36,513.8,512.14,513.18,0,42741,0.1625
2025-09-01 09:00:00,24000,CE,403.43,401.08,390.14,399.86,0,40052,0.1622
2025-09-01 09:00:00,24000,PE,550.82,547.78,545.72,546.14,0,38713,0.1664
2025-09-01 09:00:00,24050,CE,386.77,387.72,382.71,384.39,0,37078,0.1633
2025-09-01 09:00:00,24050,PE,595.36,607.51,586.93,592.34,0,33605,0.164
2025-09-01 09:00:00,24100,CE,380.0,384.36,372.41,379.29,0,33288,0.162
2025-09-01 09:00:00,24100,PE,689.01,689.05,666.62,687.26,0,34784,0.1661
2025-09-01 09:00:00,24150,CE,372.95,380.57,371.19,374.26,0,30939,0.1668
2025-09-01 09:00:00,24150,PE,707.52,703.37,693.05,697.35,0,30486,0.1644
2025-09-01 09:00:00,24200,CE,382.98,379.66,374.46,377.49,0,27912,0.1641
2025-09-01 09:00:00,24200,PE,756.32,764.53,752.82,753.98,0,29952,0.1649
2025-09-01 09:00:00,24250,CE,391.98,398.25,389.38,392.96,0,28848,0.1657
2025-09-01 09:00:00,24250,PE,810.54,810.36,805.85,809.14,0,26575,0.1673
2025-09-01 09:00:00,24300,CE,400.46,400.37,394.7,397.45,0,25540,0.1666
2025-09-01 09:00:00,24300,PE,885.01,905.24,888.49,893.55,0,25381,0.168
2025-09-01 09:00:00,24350,CE,371.38,371.65,368.56,369.57,0,24738,0.1654
2025-09-01 09:00:00,24350,PE,904.06,909.5,891.0,907.67,0,24056,0.1665
2025-09-01 09:00:00,24400,CE,396.92,393.88,388.1,390.51,0,23905,0.1632
2025-09-01 09:00:00,24400,PE,959.96,962.54,960.68,961.68,0,24953,0.1673
2025-09-01 09:00:00,24450,CE,396.92,406.57,400.55,400.9,0,21122,0.1655
2025-09-01 09:00:00,24450,PE,1007.96,1025.46,1007.17,1016.53,0,20739,0.1613
2025-09-01 09:00:00,24500,CE,399.5,400.22,396.98,397.11,0,21116,0.1641
2025-09-01 09:00:00,24500,PE,1042.13,1048.63,1033.41,1045.71,0,20903,0.1672
2025-09-01 09:00:00,24550,CE,381.84,386.58,377.72,380.85,0,19686,0.1647
2025-09-01 09:00:00,24550,PE,1084.36,1130.29,1090.14,1096.76,0,18603,0.162
2025-09-01 09:00:00,24600,CE,375.35,377.39,372.2,376.36,0,17604,0.1644
2025-09-01 09:00:00,24600,PE,1154.97,1143.34,1133.89,1137.91,0,19126,0.1623
2025-09-01 09:00:00,24650,CE,383.0,378.89,376.07,377.42,0,19274,0.1645
2025-09-01 09:00:00,24650,PE,1246.69,1247.47,1227.98,1232.21,0,18565,0.1678
2025-09-01 09:00:00,24700,CE,358.37,358.31,354.39,355.67,0,18786,0.1615
2025-09-01 09:00:00,24700,PE,1256.74,1259.71,1247.54,1252.47,0,16219,0.163
2025-09-01 09:00:00,24750,CE,395.66,397.75,394.99,396.64,0,18801,0.1688
2025-09-01 09:00:00,24750,PE,1309.57,1315.13,1306.95,1312.89,0,17810,0.1694
2025-09-01 09:00:00,24800,CE,377.75,380.44,374.47,378.2,0,17068,0.1652
2025-09-01 09:00:00,24800,PE,1376.14,1371.64,1353.48,1366.54,0,17719,0.1651
2025-09-01 09:00:00,24850,CE,377.2,386.75,369.4,374.01,0,17614,0.1651
2025-09-01 09:00:00,24850,PE,1409.73,1414.37,1392.57,1399.27,0,17105,0.163
2025-09-01 09:00:00,24900,CE,369.29,372.28,363.51,369.6,0,15235,0.1642
2025-09-01 09:00:00,24900,PE,1467.55,1475.49,1442.81,1466.64,0,16227,0.1635
2025-09-01 09:05:00,23500,CE,675.72,675.36,670.26,673.55,0,30792,0.1636
2025-09-01 09:05:00,23500,PE,367.04,371.44,365.73,367.75,0,29671,0.1678
2025-09-01 09:05:00,23550,CE,655.78,654.36,643.08,646.93,0,35312,0.1633
2025-09-01 09:05:00,23550,PE,383.16,378.82,377.24,377.91,0,33858,0.1656
2025-09-01 09:05:00,23600,CE,584.09,583.49,578.14,579.9,0,37145,0.1664
2025-09-01 09:05:00,23600,PE,399.04,405.47,400.02,402.26,0,36787,0.1668
2025-09-01 09:05:00,23650,CE,524.29,530.36,528.6,528.77,0,38420,0.1677
2025-09-01 09:05:00,23650,PE,365.63,363.93,358.16,361.74,0,40099,0.1661
2025-09-01 09:05:00,23700,CE,463.69,478.02,462.6,465.82,0,42008,0.1636
2025-09-01 09:05:00,23700,PE,358.76,365.86,359.99,362.72,0,43538,0.1622
2025-09-01 09:05:00,23750,CE,447.35,448.33,446.55,446.65,0,48365,0.1665
2025-09-01 09:05:00,23750,PE,378.99,388.42,380.07,385.36,0,47604,0.1671
2025-09-01 09:05:00,23800,CE,395.01,403.01,394.19,395.24,0,52380,0.1641
2025-09-01 09:05:00,23800,PE,394.48,394.31,388.55,390.08,0,53390,0.1623
2025-09-01 09:05:00,23850,CE,404.48,404.21,398.48,398.52,0,49590,0.1647
2025-09-01 09:05:00,23850,PE,453.93,454.95,454.59,454.91,0,52714,0.1669
2025-09-01 09:05:00,23900,CE,396.79,401.14,396.41,396.45,0,46143,0.166
2025-09-01 09:05:00,23900,PE,438.99,442.56,432.33,435.69,0,46417,0.1642
2025-09-01 09:05:00,23950,CE,390.39,388.01,384.22,385.06,0,40728,0.161
2025-09-01 09:05:00,23950,PE,534.17,543.98,535.27,536.14,0,40501,0.1668
2025-09-01 09:05:00,24000,CE,385.71,393.0,386.14,386.76,0,37862,0.169
2025-09-01 09:05:00,24000,PE,556.14,558.05,554.15,556.55,0,39670,0.166
2025-09-01 09:05:00,24050,CE,370.82,380.05,368.97,372.38,0,33494,0.1643
2025-09-01 09:05:00,24050,PE,615.46,614.76,608.15,612.8,0,36082,0.1679
2025-09-01 09:05:00,24100,CE,369.3,379.21,374.69,376.13,0,34854,0.1627
2025-09-01 09:05:00,24100,PE,661.14,671.14,650.69,664.91,0,33640,0.1648
2025-09-01 09:05:00,24150,CE,393.84,395.75,387.76,391.48,0,29868,0.1656
2025-09-01 09:05:00,24150,PE,724.57,729.97,712.68,720.51,0,29867,0.1671
2025-09-01 09:05:00,24200,CE,402.2,402.98,399.25,402.01,0,28099,0.1664
2025-09-01 09:05:00,24200,PE,768.91,765.21,761.11,764.74,0,27363,0.1664
2025-09-01 09:05:00,24250,CE,411.76,417.48,413.4,413.63,0,27458,0.1647
2025-09-01 09:05:00,24250,PE,805.52,822.83,795.89,806.68,0,28188,0.1641
2025-09-01 09:05:00,24300,CE,386.94,391.2,388.83,389.01,0,25623,0.1643
2025-09-01 09:05:00,24300,PE,885.38,890.95,869.14,874.82,0,23754,0.1668
2025-09-01 09:05:00,24350,CE,360.88,363.34,361.56,361.95,0,25667,0.1667
2025-09-01 09:05:00,24350,PE,936.45,935.63,912.26,924.38,0,23816,0.1651
2025-09-01 09:05:00,24400,CE,387.14,391.69,383.33,387.18,0,23035,0.1683
2025-09-01 09:05:00,24400,PE,961.68,971.06,965.26,970.1,0,23028,0.1645
2025-09-01 09:05:00,24450,CE,401.05,400.42,395.53,397.56,0,22429,0.1652
2025-09-01 09:05:00,24450,PE,996.12,1007.48,990.06,1005.19,0,19963,0.1636
2025-09-01 09:05:00,24500,CE,356.02,358.4,356.22,357.22,0,19870,0.1611
2025-09-01 09:05:00,24500,PE,1041.0,1040.16,1025.3,1039.32,0,21284,0.1628
2025-09-01 09:05:00,24550,CE,351.98,357.4,346.57,350.09,0,19538,0.1663
2025-09-01 09:05:00,24550,PE,1125.73,1127.15,1111.39,1119.13,0,18463,0.1648
2025-09-01 09:05:00,24600,CE,373.1,380.69,370.86,376.25,0,20823,0.163
2025-09-01 09:05:00,24600,PE,1178.63,1183.57,1153.84,1171.95,0,18115,0.1674
2025-09-01 09:05:00,24650,CE,372.29,373.89,368.41,371.37,0,17269,0.169
2025-09-01 09:05:00,24650,PE,1187.41,1210.07,1182.75,1193.7,0,20356,0.1637
2025-09-01 09:05:00,24700,CE,385.83,393.56,388.46,389.32,0,16591,0.1651
2025-09-01 09:05:00,24700,PE,1233.26,1277.38,1244.86,1246.7,0,17914,0.166
2025-09-01 09:05:00,24750,CE,365.3,366.5,359.29,362.38,0,17085,0.166
2025-09-01 09:05:00,24750,PE,1296.37,1313.3,1286.1,1294.8,0,18890,0.1668
2025-09-01 09:05:00,24800,CE,377.91,386.08,374.67,375.43,0,18225,0.1642
2025-09-01 09:05:00,24800,PE,1358.32,1367.66,1341.69,1346.7,0,16378,0.1682
2025-09-01 09:05:00,24850,CE,361.53,366.46,360.49,363.41,0,14020,0.1608
2025-09-01 09:05:00,24850,PE,1407.13,1418.61,1393.1,1403.52,0,17054,0.164
