timestamp,strike,side,open,high,low,close,volume,oi,iv
2025-08-25 09:00:00,23500,CE,815.82,822.12,811.68,815.24,0,20639,0.1636
2025-08-25 09:00:00,23500,PE,143.81,146.26,143.94,144.11,0,18943,0.1586
2025-08-25 09:00:00,23550,CE,757.68,786.82,766.56,771.02,0,23258,0.1628
2025-08-25 09:00:00,23550,PE,144.79,143.89,143.08,143.52,0,20852,0.1608
2025-08-25 09:00:00,23600,CE,730.06,741.47,711.92,723.48,0,24374,0.1592
2025-08-25 09:00:00,23600,PE,126.77,129.11,126.87,127.24,0,21705,0.1576
2025-08-25 09:00:00,23650,CE,673.12,680.22,668.82,670.66,0,24246,0.165
2025-08-25 09:00:00,23650,PE,134.36,137.48,134.65,134.99,0,23563,0.1615
2025-08-25 09:00:00,23700,CE,622.21,625.37,616.9,621.13,0,26986,0.1596
2025-08-25 09:00:00,23700,PE,129.19,130.54,128.29,129.2,0,27227,0.1606
2025-08-25 09:00:00,23750,CE,568.9,575.85,568.45,569.34,0,27988,0.1599
2025-08-25 09:00:00,23750,PE,140.4,144.2,142.11,142.21,0,28290,0.1612
2025-08-25 09:00:00,23800,CE,521.84,523.08,516.78,522.7,0,29661,0.1594
2025-08-25 09:00:00,23800,PE,140.37,140.66,139.08,139.6,0,27759,0.1595
2025-08-25 09:00:00,23850,CE,460.52,465.29,462.15,462.72,0,32168,0.158
2025-08-25 09:00:00,23850,PE,126.41,127.64,123.75,126.1,0,30607,0.1577
2025-08-25 09:00:00,23900,CE,424.68,426.22,419.57,422.39,0,32033,0.1626
2025-08-25 09:00:00,23900,PE,135.33,135.7,134.35,134.99,0,31429,0.1611
2025-08-25 09:00:00,23950,CE,376.86,378.15,372.69,373.34,0,36005,0.1585
2025-08-25 09:00:00,23950,PE,133.78,135.57,130.24,132.44,0,34275,0.1618
2025-08-25 09:00:00,24000,CE,318.9,319.29,316.4,316.58,0,38698,0.1603
2025-08-25 09:00:00,24000,PE,130.36,137.32,130.56,132.73,0,36348,0.1587
2025-08-25 09:00:00,24050,CE,276.15,278.19,274.86,274.99,0,42079,0.1567
2025-08-25 09:00:00,24050,PE,130.42,130.75,129.41,129.52,0,42110,0.1597
2025-08-25 09:00:00,24100,CE,224.04,222.33,218.77,221.43,0,45779,0.1592
2025-08-25 09:00:00,24100,PE,137.59,138.95,137.33,138.13,0,46308,0.1574
2025-08-25 09:00:00,24150,CE,167.43,170.72,167.04,167.91,0,52713,0.1595
2025-08-25 09:00:00,24150,PE,139.02,140.27,139.38,139.79,0,52092,0.156
2025-08-25 09:00:00,24200,CE,136.84,140.62,137.26,138.01,0,52846,0.1609
2025-08-25 09:00:00,24200,PE,141.67,145.56,140.69,141.69,0,54574,0.1576
2025-08-25 09:00:00,24250,CE,133.25,133.03,130.2,131.28,0,49394,0.1636
2025-08-25 09:00:00,24250,PE,193.72,197.25,194.99,195.49,0,46217,0.1619
2025-08-25 09:00:00,24300,CE,129.63,127.96,126.91,127.85,0,42538,0.1598
2025-08-25 09:00:00,24300,PE,247.77,251.14,248.43,248.95,0,44075,0.157
2025-08-25 09:00:00,24350,CE,120.94,123.82,121.74,122.58,0,39457,0.1589
2025-08-25 09:00:00,24350,PE,300.67,303.88,295.65,300.57,0,37936,0.1607
2025-08-25 09:00:00,24400,CE,130.37,131.32,129.95,130.82,0,36169,0.1595
2025-08-25 09:00:00,24400,PE,336.56,349.36,337.39,341.65,0,35773,0.1586
2025-08-25 09:00:00,24450,CE,131.58,133.8,131.81,133.55,0,34573,0.1607
2025-08-25 09:00:00,24450,PE,398.16,399.09,395.52,396.26,0,33680,0.1599
2025-08-25 09:00:00,24500,CE,130.79,131.01,129.35,129.52,0,29880,0.1618
2025-08-25 09:00:00,24500,PE,457.05,456.7,439.88,448.75,0,29518,0.1596
2025-08-25 09:00:00,24550,CE,127.31,131.85,126.61,128.28,0,28466,0.1605
2025-08-25 09:00:00,24550,PE,491.77,493.83,490.12,492.95,0,27944,0.1581
2025-08-25 09:00:00,24600,CE,141.84,144.48,143.55,143.56,0,29060,0.1578
2025-08-25 09:00:00,24600,PE,553.39,561.3,545.9,555.09,0,26639,0.1611
2025-08-25 09:00:00,24650,CE,130.96,137.28,132.23,132.9,0,26529,0.1637
2025-08-25 09:00:00,24650,PE,585.3,592.98,585.47,587.49,0,24502,0.1589
2025-08-25 09:00:00,24700,CE,132.0,134.72,131.98,132.16,0,24363,0.1621
2025-08-25 09:00:00,24700,PE,634.62,643.59,633.34,641.36,0,26333,0.1598
2025-08-25 09:00:00,24750,CE,122.27,122.0,120.19,121.95,0,23917,0.156
2025-08-25 09:00:00,24750,PE,691.21,724.37,689.01,700.78,0,22497,0.1606
2025-08-25 09:00:00,24800,CE,136.69,140.25,135.65,138.19,0,23203,0.1624
2025-08-25 09:00:00,24800,PE,747.64,761.7,746.1,748.91,0,22217,0.1618
2025-08-25 09:00:00,24850,CE,130.36,132.53,129.42,131.27,0,20126,0.1644
2025-08-25 09:00:00,24850,PE,785.53,800.73,790.14,791.71,0,23172,0.1612
2025-08-25 09:00:00,24900,CE,128.33,130.98,129.2,129.78,0,22000,0.1595
2025-08-25 09:00:00,24900,PE,828.77,839.53,830.83,834.07,0,20516,0.1562
2025-08-25 09:05:00,23500,CE,838.86,832.77,824.06,826.05,0,18933,0.1604
2025-08-25 09:05:00,23500,PE,138.54,140.64,138.72,139.35,0,20446,0.1614
2025-08-25 09:05:00,23550,CE,772.59,776.03,769.18,770.79,0,21845,0.1587
2025-08-25 09:05:00,23550,PE,125.72,127.52,126.03,126.32,0,23509,0.1591
2025-08-25 09:05:00,23600,CE,721.89,737.52,721.43,729.44,0,23809,0.1637
2025-08-25 09:05:00,23600,PE,134.49,135.59,134.44,134.78,0,21767,0.162
2025-08-25 09:05:00,23650,CE,667.01,676.46,655.46,664.87,0,24120,0.1598
2025-08-25 09:05:00,23650,PE,139.68,140.22,136.85,139.1,0,22798,0.1549
2025-08-25 09:05:00,23700,CE,618.82,618.08,613.01,613.5,0,25310,0.1603
2025-08-25 09:05:00,23700,PE,131.74,133.76,130.0,130.96,0,25556,0.1552
2025-08-25 09:05:00,23750,CE,584.9,581.73,576.29,579.96,0,26947,0.1618
2025-08-25 09:05:00,23750,PE,130.81,131.14,129.6,129.91,0,26617,0.1617
2025-08-25 09:05:00,23800,CE,516.08,515.3,507.25,513.66,0,28334,0.1611
2025-08-25 09:05:00,23800,PE,139.84,143.42,139.73,139.86,0,29773,0.1644
2025-08-25 09:05:00,23850,CE,453.72,459.79,453.05,456.95,0,30510,0.1594
2025-08-25 09:05:00,23850,PE,129.67,133.43,130.14,130.47,0,28655,0.1586
2025-08-25 09:05:00,23900,CE,419.89,432.13,420.18,421.06,0,33623,0.1596
2025-08-25 09:05:00,23900,PE,127.85,132.01,128.67,129.76,0,33130,0.1602
2025-08-25 09:05:00,23950,CE,376.64,376.42,372.91,373.12,0,35948,0.1635
2025-08-25 09:05:00,23950,PE,140.69,143.06,140.08,141.5,0,36008,0.1614
2025-08-25 09:05:00,24000,CE,316.15,318.07,316.41,318.06,0,36780,0.1596
2025-08-25 09:05:00,24000,PE,139.15,140.32,135.61,136.91,0,39975,0.1603
2025-08-25 09:05:00,24050,CE,276.7,275.69,272.69,274.88,0,43501,0.1585
2025-08-25 09:05:00,24050,PE,134.44,136.47,131.89,134.6,0,40123,0.1642
2025-08-25 09:05:00,24100,CE,230.0,234.05,227.16,228.52,0,44556,0.1606
2025-08-25 09:05:00,24100,PE,131.9,132.25,130.99,132.03,0,44665,0.158
2025-08-25 09:05:00,24150,CE,173.22,176.14,175.67,175.81,0,52603,0.1619
2025-08-25 09:05:00,24150,PE,131.54,132.71,131.98,132.55,0,52467,0.1608
2025-08-25 09:05:00,24200,CE,129.07,130.71,128.15,128.49,0,52148,0.1585
2025-08-25 09:05:00,24200,PE,149.23,149.62,147.64,149.17,0,53610,0.1599
2025-08-25 09:05:00,24250,CE,137.47,138.24,136.47,138.2,0,46550,0.1607
2025-08-25 09:05:00,24250,PE,201.64,201.94,197.41,200.24,0,45729,0.1636
2025-08-25 09:05:00,24300,CE,134.72,134.02,132.98,133.57,0,42024,0.1594
2025-08-25 09:05:00,24300,PE,244.1,248.84,242.85,244.57,0,41412,0.161
2025-08-25 09:05:00,24350,CE,131.62,133.59,132.25,133.22,0,40788,0.1615
2025-08-25 09:05:00,24350,PE,305.67,311.33,299.59,303.27,0,40539,0.1635
