timestamp,strike,side,open,high,low,close,volume,oi,iv
2025-09-02 09:00:00,23500,CE,715.67,731.08,724.56,724.72,0,27772,0.1619
2025-09-02 09:00:00,23500,PE,351.97,353.54,349.05,349.39,0,30362,0.1612
2025-09-02 09:00:00,23550,CE,682.43,686.11,679.33,679.77,0,31977,0.162
2025-09-02 09:00:00,23550,PE,342.05,344.76,341.01,344.12,0,30500,0.1625
2025-09-02 09:00:00,23600,CE,621.94,617.93,615.9,617.41,0,33933,0.1636
2025-09-02 09:00:00,23600,PE,364.03,370.96,363.18,367.7,0,35707,0.1622
2025-09-02 09:00:00,23650,CE,575.88,581.74,573.35,574.31,0,38480,0.1658
2025-09-02 09:00:00,23650,PE,389.09,387.67,379.9,387.49,0,35062,0.1643
2025-09-02 09:00:00,23700,CE,519.12,517.65,507.45,512.79,0,38222,0.1654
2025-09-02 09:00:00,23700,PE,364.04,359.91,356.11,356.66,0,39304,0.1614
2025-09-02 09:00:00,23750,CE,493.11,492.13,485.93,490.38,0,44928,0.1621
2025-09-02 09:00:00,23750,PE,375.64,376.32,371.83,372.69,0,45061,0.1623
2025-09-02 09:00:00,23800,CE,403.69,403.79,399.35,400.39,0,48679,0.1572
2025-09-02 09:00:00,23800,PE,346.49,347.75,338.93,346.17,0,48855,0.1638
2025-09-02 09:00:00,23850,CE,372.02,374.38,368.37,370.49,0,54232,0.1636
2025-09-02 09:00:00,23850,PE,379.0,383.47,378.5,379.51,0,54034,0.1601
2025-09-02 09:00:00,23900,CE,384.37,386.91,375.88,380.04,0,48139,0.1632
2025-09-02 09:00:00,23900,PE,412.66,420.44,408.57,409.97,0,49380,0.1681
2025-09-02 09:00:00,23950,CE,362.68,360.43,355.45,359.02,0,46727,0.1656
2025-09-02 09:00:00,23950,PE,496.81,495.94,478.37,488.8,0,44797,0.1646
2025-09-02 09:00:00,24000,CE,390.39,406.0,390.7,392.14,0,41179,0.1638
2025-09-02 09:00:00,24000,PE,486.79,499.58,484.36,488.59,0,42780,0.1608
2025-09-02 09:00:00,24050,CE,380.47,386.87,373.89,379.42,0,35579,0.165
2025-09-02 09:00:00,24050,PE,578.48,581.87,570.31,576.01,0,38159,0.1649
