timestamp,strike,side,open,high,low,close,volume,oi,iv
2025-08-28 09:00:00,23500,CE,716.97,733.36,721.87,722.76,0,34025,0.1736
2025-08-28 09:00:00,23500,PE,434.01,440.71,432.75,434.74,0,32633,0.1733
2025-08-28 09:00:00,23550,CE,681.51,687.53,685.59,685.68,0,34428,0.173
2025-08-28 09:00:00,23550,PE,457.58,466.7,462.62,463.12,0,33849,0.172
2025-08-28 09:00:00,23600,CE,639.99,645.62,642.83,643.39,0,38535,0.1745
2025-08-28 09:00:00,23600,PE,437.14,436.43,431.91,435.91,0,38975,0.1721
2025-08-28 09:00:00,23650,CE,600.94,609.72,582.46,593.78,0,39979,0.1718
2025-08-28 09:00:00,23650,PE,417.87,430.1,419.67,423.47,0,41134,0.1715
2025-08-28 09:00:00,23700,CE,504.52,507.5,505.89,506.8,0,46794,0.168
2025-08-28 09:00:00,23700,PE,433.71,435.02,425.16,429.91,0,47165,0.1748
2025-08-28 09:00:00,23750,CE,469.86,467.93,459.59,463.19,0,49941,0.1737
2025-08-28 09:00:00,23750,PE,421.9,427.05,419.9,424.13,0,51729,0.1729
2025-08-28 09:00:00,23800,CE,453.7,460.49,449.34,452.26,0,55128,0.1748
2025-08-28 09:00:00,23800,PE,419.65,418.84,416.14,416.55,0,52800,0.1723
2025-08-28 09:00:00,23850,CE,408.17,413.86,410.14,413.59,0,47895,0.1739
2025-08-28 09:00:00,23850,PE,497.76,506.63,493.87,495.26,0,46553,0.1723
2025-08-28 09:00:00,23900,CE,440.35,445.17,435.55,438.65,0,41534,0.1697
2025-08-28 09:00:00,23900,PE,563.07,573.3,554.21,564.71,0,43991,0.1716
2025-08-28 09:00:00,23950,CE,452.63,450.92,448.02,449.15,0,37749,0.1723
2025-08-28 09:00:00,23950,PE,622.44,623.73,608.75,619.35,0,39011,0.173
2025-08-28 09:00:00,24000,CE,435.74,437.08,433.82,434.35,0,35270,0.1701
2025-08-28 09:00:00,24000,PE,646.87,657.18,648.53,650.7,0,35583,0.171
2025-08-28 09:00:00,24050,CE,429.41,436.64,430.86,430.86,0,32832,0.1712
2025-08-28 09:00:00,24050,PE,661.51,667.32,659.09,659.77,0,34046,0.1686
2025-08-28 09:00:00,24100,CE,397.7,403.54,395.41,400.99,0,32629,0.1702
2025-08-28 09:00:00,24100,PE,763.09,765.51,745.97,756.76,0,31688,0.1681
2025-08-28 09:00:00,24150,CE,425.83,424.47,420.62,423.59,0,30534,0.1743
2025-08-28 09:00:00,24150,PE,798.77,807.66,798.63,799.98,0,29656,0.1714
2025-08-28 09:00:00,24200,CE,409.11,413.51,403.71,408.39,0,28474,0.1757
2025-08-28 09:00:00,24200,PE,845.08,852.32,839.94,844.51,0,26897,0.1714
2025-08-28 09:00:00,24250,CE,424.55,427.79,424.27,425.28,0,25453,0.1733
2025-08-28 09:00:00,24250,PE,900.75,907.1,902.05,902.27,0,24761,0.1741
2025-08-28 09:00:00,24300,CE,477.98,471.88,463.79,471.84,0,24810,0.1727
2025-08-28 09:00:00,24300,PE,926.14,952.33,939.96,940.77,0,23464,0.1718
2025-08-28 09:00:00,24350,CE,429.63,434.34,430.41,432.6,0,23964,0.1721
2025-08-28 09:00:00,24350,PE,983.95,981.21,969.24,977.35,0,24344,0.1716
2025-08-28 09:00:00,24400,CE,431.58,431.96,426.23,430.23,0,23859,0.1685
2025-08-28 09:00:00,24400,PE,1058.9,1065.67,1037.33,1053.66,0,22193,0.1732
2025-08-28 09:00:00,24450,CE,410.56,418.07,410.06,411.25,0,23251,0.1692
2025-08-28 09:00:00,24450,PE,1089.64,1091.36,1088.52,1090.39,0,21161,0.1672
2025-08-28 09:00:00,24500,CE,437.1,439.69,432.57,437.87,0,21195,0.1725
2025-08-28 09:00:00,24500,PE,1139.21,1175.94,1141.29,1145.58,0,22246,0.1702
2025-08-28 09:00:00,24550,CE,418.22,425.52,418.21,419.38,0,19592,0.1689
2025-08-28 09:00:00,24550,PE,1173.3,1188.15,1169.73,1175.93,0,21146,0.1681
2025-08-28 09:00:00,24600,CE,440.17,447.4,440.97,442.33,0,18986,0.1704
2025-08-28 09:00:00,24600,PE,1213.27,1235.87,1219.71,1230.98,0,16941,0.1748
2025-08-28 09:00:00,24650,CE,391.64,391.28,389.59,389.81,0,17927,0.1674
2025-08-28 09:00:00,24650,PE,1280.12,1314.9,1267.37,1282.59,0,19140,0.1712
2025-08-28 09:00:00,24700,CE,458.18,463.89,457.13,460.04,0,17866,0.1723
2025-08-28 09:00:00,24700,PE,1361.06,1367.66,1360.73,1367.08,0,16264,0.1719
2025-08-28 09:00:00,24750,CE,447.78,450.53,445.54,446.66,0,15795,0.1719
2025-08-28 09:00:00,24750,PE,1380.05,1408.89,1363.91,1377.16,0,17535,0.1725
2025-08-28 09:00:00,24800,CE,435.93,439.1,425.43,432.75,0,17256,0.1721
2025-08-28 09:00:00,24800,PE,1417.58,1446.13,1408.64,1436.25,0,14756,0.1725
2025-08-28 09:00:00,24850,CE,424.75,428.95,425.63,427.81,0,15337,0.1721
